,Ensemble,Activation function,# of hidden layers,Neurons per layer,Accuracy,Precision,Recall,F1
559,"ridge, svm, neural_network",tanh,1,10,0.9325476429287863,0.9371287128712872,0.9302211302211302,0.9336621454993834
560,"ridge, svm, neural_network",tanh,1,20,0.9325476429287863,0.9371287128712872,0.9302211302211302,0.9336621454993834
561,"ridge, svm, neural_network",tanh,10,1,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
562,"ridge, svm, neural_network",tanh,10,10,0.9325476429287863,0.9371287128712872,0.9302211302211302,0.9336621454993834
563,"ridge, svm, neural_network",tanh,10,20,0.9350551654964895,0.9184731385485391,0.9577395577395578,0.9376954534520087
564,"ridge, svm, neural_network",tanh,25,1,0.48971915747241723,0.0,0.0,0.0
565,"ridge, svm, neural_network",tanh,25,10,0.48971915747241723,0.0,0.0,0.0
566,"ridge, svm, neural_network",tanh,25,20,0.936308926780341,0.9454727363681841,0.9287469287469288,0.9370352007932573
567,"ridge, svm, neural_network",relu,1,1,0.9325476429287863,0.9371287128712872,0.9302211302211302,0.9336621454993834
568,"ridge, svm, neural_network",relu,1,10,0.9325476429287863,0.9371287128712872,0.9302211302211302,0.9336621454993834
569,"ridge, svm, neural_network",relu,1,20,0.9325476429287863,0.9371287128712872,0.9302211302211302,0.9336621454993834
570,"ridge, svm, neural_network",relu,10,1,0.48971915747241723,0.0,0.0,0.0
571,"ridge, svm, neural_network",relu,10,10,0.9242728184553661,0.9656098871574422,0.8830466830466831,0.9224845995893224
572,"ridge, svm, neural_network",relu,10,20,0.9343029087261785,0.9562532166752444,0.913022113022113,0.9341377576671694
573,"ridge, svm, neural_network",relu,25,1,0.48971915747241723,0.0,0.0,0.0
574,"ridge, svm, neural_network",relu,25,10,0.933049147442327,0.9278799612778316,0.942014742014742,0.9348939283101683
575,"ridge, svm, neural_network",relu,25,20,0.9325476429287863,0.9371287128712872,0.9302211302211302,0.9336621454993834
576,"ridge, svm, log_reg",identity,1,1,0.936308926780341,0.9454727363681841,0.9287469287469288,0.9370352007932573
577,"ridge, svm, log_reg",identity,1,10,0.936308926780341,0.9454727363681841,0.9287469287469288,0.9370352007932573
578,"ridge, svm, log_reg",identity,1,20,0.936308926780341,0.9454727363681841,0.9287469287469288,0.9370352007932573
579,"ridge, svm, log_reg",identity,10,1,0.936308926780341,0.9454727363681841,0.9287469287469288,0.9370352007932573
580,"ridge, svm, log_reg",identity,10,10,0.936308926780341,0.9454727363681841,0.9287469287469288,0.9370352007932573
581,"ridge, svm, log_reg",identity,10,20,0.936308926780341,0.9454727363681841,0.9287469287469288,0.9370352007932573
582,"ridge, svm, log_reg",identity,25,1,0.48971915747241723,0.0,0.0,0.0
583,"ridge, svm, log_reg",identity,25,10,0.936308926780341,0.9454727363681841,0.9287469287469288,0.9370352007932573
584,"ridge, svm, log_reg",identity,25,20,0.936308926780341,0.9454727363681841,0.9287469287469288,0.9370352007932573
585,"ridge, svm, log_reg",logistic,1,1,0.936308926780341,0.9454727363681841,0.9287469287469288,0.9370352007932573
586,"ridge, svm, log_reg",logistic,1,10,0.936308926780341,0.9454727363681841,0.9287469287469288,0.9370352007932573
587,"ridge, svm, log_reg",logistic,1,20,0.936308926780341,0.9454727363681841,0.9287469287469288,0.9370352007932573
588,"ridge, svm, log_reg",logistic,10,1,0.48971915747241723,0.0,0.0,0.0
589,"ridge, svm, log_reg",logistic,10,10,0.48971915747241723,0.0,0.0,0.0
590,"ridge, svm, log_reg",logistic,10,20,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
591,"ridge, svm, log_reg",logistic,25,1,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
592,"ridge, svm, log_reg",logistic,25,10,0.48971915747241723,0.0,0.0,0.0
593,"ridge, svm, log_reg",logistic,25,20,0.48971915747241723,0.0,0.0,0.0
594,"ridge, svm, log_reg",tanh,1,1,0.936308926780341,0.9454727363681841,0.9287469287469288,0.9370352007932573
595,"ridge, svm, log_reg",tanh,1,10,0.936308926780341,0.9454727363681841,0.9287469287469288,0.9370352007932573
596,"ridge, svm, log_reg",tanh,1,20,0.936308926780341,0.9454727363681841,0.9287469287469288,0.9370352007932573
597,"ridge, svm, log_reg",tanh,10,1,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
598,"ridge, svm, log_reg",tanh,10,10,0.936308926780341,0.9454727363681841,0.9287469287469288,0.9370352007932573
599,"ridge, svm, log_reg",tanh,10,20,0.936308926780341,0.9454727363681841,0.9287469287469288,0.9370352007932573
600,"ridge, svm, log_reg",tanh,25,1,0.48971915747241723,0.0,0.0,0.0
601,"ridge, svm, log_reg",tanh,25,10,0.936308926780341,0.9454727363681841,0.9287469287469288,0.9370352007932573
602,"ridge, svm, log_reg",tanh,25,20,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
603,"ridge, svm, log_reg",relu,1,1,0.936308926780341,0.9454727363681841,0.9287469287469288,0.9370352007932573
604,"ridge, svm, log_reg",relu,1,10,0.936308926780341,0.9454727363681841,0.9287469287469288,0.9370352007932573
605,"ridge, svm, log_reg",relu,1,20,0.936308926780341,0.9454727363681841,0.9287469287469288,0.9370352007932573
606,"ridge, svm, log_reg",relu,10,1,0.48971915747241723,0.0,0.0,0.0
607,"ridge, svm, log_reg",relu,10,10,0.936308926780341,0.9454727363681841,0.9287469287469288,0.9370352007932573
608,"ridge, svm, log_reg",relu,10,20,0.936308926780341,0.9454727363681841,0.9287469287469288,0.9370352007932573
609,"ridge, svm, log_reg",relu,25,1,0.48971915747241723,0.0,0.0,0.0
610,"ridge, svm, log_reg",relu,25,10,0.936308926780341,0.9454727363681841,0.9287469287469288,0.9370352007932573
611,"ridge, svm, log_reg",relu,25,20,0.936308926780341,0.9454727363681841,0.9287469287469288,0.9370352007932573
612,"ridge, svm, knn",identity,1,1,0.9370611835506519,0.9424603174603174,0.9336609336609336,0.9380399901258948
613,"ridge, svm, knn",identity,1,10,0.9370611835506519,0.9424603174603174,0.9336609336609336,0.9380399901258948
614,"ridge, svm, knn",identity,1,20,0.9370611835506519,0.9424603174603174,0.9336609336609336,0.9380399901258948
615,"ridge, svm, knn",identity,10,1,0.9370611835506519,0.9424603174603174,0.9336609336609336,0.9380399901258948
616,"ridge, svm, knn",identity,10,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
617,"ridge, svm, knn",identity,10,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
618,"ridge, svm, knn",identity,25,1,0.48971915747241723,0.0,0.0,0.0
619,"ridge, svm, knn",identity,25,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
620,"ridge, svm, knn",identity,25,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
621,"ridge, svm, knn",logistic,1,1,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
622,"ridge, svm, knn",logistic,1,10,0.9370611835506519,0.9424603174603174,0.9336609336609336,0.9380399901258948
623,"ridge, svm, knn",logistic,1,20,0.9370611835506519,0.9424603174603174,0.9336609336609336,0.9380399901258948
624,"ridge, svm, knn",logistic,10,1,0.48971915747241723,0.0,0.0,0.0
625,"ridge, svm, knn",logistic,10,10,0.48971915747241723,0.0,0.0,0.0
626,"ridge, svm, knn",logistic,10,20,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
627,"ridge, svm, knn",logistic,25,1,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
628,"ridge, svm, knn",logistic,25,10,0.48971915747241723,0.0,0.0,0.0
629,"ridge, svm, knn",logistic,25,20,0.48971915747241723,0.0,0.0,0.0
630,"ridge, svm, knn",tanh,1,1,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
631,"ridge, svm, knn",tanh,1,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
632,"ridge, svm, knn",tanh,1,20,0.9370611835506519,0.9424603174603174,0.9336609336609336,0.9380399901258948
633,"ridge, svm, knn",tanh,10,1,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
634,"ridge, svm, knn",tanh,10,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
635,"ridge, svm, knn",tanh,10,20,0.9119859578736209,0.8748886910062333,0.9656019656019657,0.9180098107918712
636,"ridge, svm, knn",tanh,25,1,0.48971915747241723,0.0,0.0,0.0
637,"ridge, svm, knn",tanh,25,10,0.9139919759277834,0.96843853820598,0.8594594594594595,0.9107003384535277
638,"ridge, svm, knn",tanh,25,20,0.936308926780341,0.9454727363681841,0.9287469287469288,0.9370352007932573
639,"ridge, svm, knn",relu,1,1,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
640,"ridge, svm, knn",relu,1,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
641,"ridge, svm, knn",relu,1,20,0.9154964894684052,0.9569429494079655,0.8737100737100737,0.9134343693809401
642,"ridge, svm, knn",relu,10,1,0.48971915747241723,0.0,0.0,0.0
643,"ridge, svm, knn",relu,10,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
644,"ridge, svm, knn",relu,10,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
645,"ridge, svm, knn",relu,25,1,0.48971915747241723,0.0,0.0,0.0
646,"ridge, svm, knn",relu,25,10,0.9112337011033099,0.8801447308909995,0.9562653562653562,0.9166274140367404
647,"ridge, svm, knn",relu,25,20,0.9139919759277834,0.96843853820598,0.8594594594594595,0.9107003384535277
648,"ridge, neural_network, log_reg",identity,1,1,0.9230190571715146,0.9354838709677419,0.912039312039312,0.9236128390146803
649,"ridge, neural_network, log_reg",identity,1,10,0.9230190571715146,0.9354838709677419,0.912039312039312,0.9236128390146803
650,"ridge, neural_network, log_reg",identity,1,20,0.9230190571715146,0.9354838709677419,0.912039312039312,0.9236128390146803
651,"ridge, neural_network, log_reg",identity,10,1,0.9230190571715146,0.9354838709677419,0.912039312039312,0.9236128390146803
652,"ridge, neural_network, log_reg",identity,10,10,0.9230190571715146,0.9354838709677419,0.912039312039312,0.9236128390146803
653,"ridge, neural_network, log_reg",identity,10,20,0.9230190571715146,0.9354838709677419,0.912039312039312,0.9236128390146803
654,"ridge, neural_network, log_reg",identity,25,1,0.48971915747241723,0.0,0.0,0.0
655,"ridge, neural_network, log_reg",identity,25,10,0.9230190571715146,0.9354838709677419,0.912039312039312,0.9236128390146803
656,"ridge, neural_network, log_reg",identity,25,20,0.9230190571715146,0.9354838709677419,0.912039312039312,0.9236128390146803
657,"ridge, neural_network, log_reg",logistic,1,1,0.9230190571715146,0.9354838709677419,0.912039312039312,0.9236128390146803
658,"ridge, neural_network, log_reg",logistic,1,10,0.9230190571715146,0.9354838709677419,0.912039312039312,0.9236128390146803
659,"ridge, neural_network, log_reg",logistic,1,20,0.9230190571715146,0.9354838709677419,0.912039312039312,0.9236128390146803
660,"ridge, neural_network, log_reg",logistic,10,1,0.48971915747241723,0.0,0.0,0.0
661,"ridge, neural_network, log_reg",logistic,10,10,0.48971915747241723,0.0,0.0,0.0
662,"ridge, neural_network, log_reg",logistic,10,20,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
663,"ridge, neural_network, log_reg",logistic,25,1,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
664,"ridge, neural_network, log_reg",logistic,25,10,0.48971915747241723,0.0,0.0,0.0
665,"ridge, neural_network, log_reg",logistic,25,20,0.48971915747241723,0.0,0.0,0.0
666,"ridge, neural_network, log_reg",tanh,1,1,0.9230190571715146,0.9354838709677419,0.912039312039312,0.9236128390146803
667,"ridge, neural_network, log_reg",tanh,1,10,0.9230190571715146,0.9354838709677419,0.912039312039312,0.9236128390146803
668,"ridge, neural_network, log_reg",tanh,1,20,0.9230190571715146,0.9354838709677419,0.912039312039312,0.9236128390146803
669,"ridge, neural_network, log_reg",tanh,10,1,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
670,"ridge, neural_network, log_reg",tanh,10,10,0.9230190571715146,0.9354838709677419,0.912039312039312,0.9236128390146803
671,"ridge, neural_network, log_reg",tanh,10,20,0.9230190571715146,0.9354838709677419,0.912039312039312,0.9236128390146803
672,"ridge, neural_network, log_reg",tanh,25,1,0.48971915747241723,0.0,0.0,0.0
673,"ridge, neural_network, log_reg",tanh,25,10,0.9277833500501504,0.9217769193626267,0.9380835380835381,0.9298587433024842
674,"ridge, neural_network, log_reg",tanh,25,20,0.918505516549649,0.938911704312115,0.8987714987714988,0.9184032136580468
675,"ridge, neural_network, log_reg",relu,1,1,0.9230190571715146,0.9354838709677419,0.912039312039312,0.9236128390146803
676,"ridge, neural_network, log_reg",relu,1,10,0.9230190571715146,0.9354838709677419,0.912039312039312,0.9236128390146803
677,"ridge, neural_network, log_reg",relu,1,20,0.9230190571715146,0.9354838709677419,0.912039312039312,0.9236128390146803
678,"ridge, neural_network, log_reg",relu,10,1,0.48971915747241723,0.0,0.0,0.0
679,"ridge, neural_network, log_reg",relu,10,10,0.9230190571715146,0.9354838709677419,0.912039312039312,0.9236128390146803
680,"ridge, neural_network, log_reg",relu,10,20,0.9230190571715146,0.9354838709677419,0.912039312039312,0.9236128390146803
681,"ridge, neural_network, log_reg",relu,25,1,0.48971915747241723,0.0,0.0,0.0
682,"ridge, neural_network, log_reg",relu,25,10,0.9230190571715146,0.9354838709677419,0.912039312039312,0.9236128390146803
683,"ridge, neural_network, log_reg",relu,25,20,0.9230190571715146,0.9354838709677419,0.912039312039312,0.9236128390146803
684,"ridge, neural_network, knn",identity,1,1,0.9292878635907723,0.9341258048538881,0.9267813267813267,0.9304390725209669
685,"ridge, neural_network, knn",identity,1,10,0.9292878635907723,0.9341258048538881,0.9267813267813267,0.9304390725209669
686,"ridge, neural_network, knn",identity,1,20,0.9292878635907723,0.9341258048538881,0.9267813267813267,0.9304390725209669
687,"ridge, neural_network, knn",identity,10,1,0.9292878635907723,0.9341258048538881,0.9267813267813267,0.9304390725209669
688,"ridge, neural_network, knn",identity,10,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
689,"ridge, neural_network, knn",identity,10,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
690,"ridge, neural_network, knn",identity,25,1,0.48971915747241723,0.0,0.0,0.0
691,"ridge, neural_network, knn",identity,25,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
692,"ridge, neural_network, knn",identity,25,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
693,"ridge, neural_network, knn",logistic,1,1,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
694,"ridge, neural_network, knn",logistic,1,10,0.9292878635907723,0.9341258048538881,0.9267813267813267,0.9304390725209669
695,"ridge, neural_network, knn",logistic,1,20,0.9292878635907723,0.9341258048538881,0.9267813267813267,0.9304390725209669
696,"ridge, neural_network, knn",logistic,10,1,0.48971915747241723,0.0,0.0,0.0
697,"ridge, neural_network, knn",logistic,10,10,0.48971915747241723,0.0,0.0,0.0
698,"ridge, neural_network, knn",logistic,10,20,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
699,"ridge, neural_network, knn",logistic,25,1,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
700,"ridge, neural_network, knn",logistic,25,10,0.48971915747241723,0.0,0.0,0.0
701,"ridge, neural_network, knn",logistic,25,20,0.48971915747241723,0.0,0.0,0.0
702,"ridge, neural_network, knn",tanh,1,1,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
703,"ridge, neural_network, knn",tanh,1,10,0.9292878635907723,0.9341258048538881,0.9267813267813267,0.9304390725209669
704,"ridge, neural_network, knn",tanh,1,20,0.9292878635907723,0.9341258048538881,0.9267813267813267,0.9304390725209669
705,"ridge, neural_network, knn",tanh,10,1,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
706,"ridge, neural_network, knn",tanh,10,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
707,"ridge, neural_network, knn",tanh,10,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
708,"ridge, neural_network, knn",tanh,25,1,0.48971915747241723,0.0,0.0,0.0
709,"ridge, neural_network, knn",tanh,25,10,0.905717151454363,0.8633377135348226,0.9685503685503686,0.9129226493747105
710,"ridge, neural_network, knn",tanh,25,20,0.9292878635907723,0.9341258048538881,0.9267813267813267,0.9304390725209669
711,"ridge, neural_network, knn",relu,1,1,0.9049648946840522,0.870304114490161,0.9562653562653562,0.9112619995317256
712,"ridge, neural_network, knn",relu,1,10,0.9049648946840522,0.870304114490161,0.9562653562653562,0.9112619995317256
713,"ridge, neural_network, knn",relu,1,20,0.9292878635907723,0.9341258048538881,0.9267813267813267,0.9304390725209669
714,"ridge, neural_network, knn",relu,10,1,0.48971915747241723,0.0,0.0,0.0
715,"ridge, neural_network, knn",relu,10,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
716,"ridge, neural_network, knn",relu,10,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
717,"ridge, neural_network, knn",relu,25,1,0.48971915747241723,0.0,0.0,0.0
718,"ridge, neural_network, knn",relu,25,10,0.9049648946840522,0.870304114490161,0.9562653562653562,0.9112619995317256
719,"ridge, neural_network, knn",relu,25,20,0.9139919759277834,0.9607843137254902,0.8668304668304668,0.9113924050632912
720,"ridge, log_reg, knn",identity,1,1,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
721,"ridge, log_reg, knn",identity,1,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
722,"ridge, log_reg, knn",identity,1,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
723,"ridge, log_reg, knn",identity,10,1,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
724,"ridge, log_reg, knn",identity,10,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
725,"ridge, log_reg, knn",identity,10,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
726,"ridge, log_reg, knn",identity,25,1,0.48971915747241723,0.0,0.0,0.0
727,"ridge, log_reg, knn",identity,25,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
728,"ridge, log_reg, knn",identity,25,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
729,"ridge, log_reg, knn",logistic,1,1,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
730,"ridge, log_reg, knn",logistic,1,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
731,"ridge, log_reg, knn",logistic,1,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
732,"ridge, log_reg, knn",logistic,10,1,0.48971915747241723,0.0,0.0,0.0
733,"ridge, log_reg, knn",logistic,10,10,0.48971915747241723,0.0,0.0,0.0
734,"ridge, log_reg, knn",logistic,10,20,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
735,"ridge, log_reg, knn",logistic,25,1,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
736,"ridge, log_reg, knn",logistic,25,10,0.48971915747241723,0.0,0.0,0.0
737,"ridge, log_reg, knn",logistic,25,20,0.48971915747241723,0.0,0.0,0.0
738,"ridge, log_reg, knn",tanh,1,1,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
739,"ridge, log_reg, knn",tanh,1,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
740,"ridge, log_reg, knn",tanh,1,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
741,"ridge, log_reg, knn",tanh,10,1,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
742,"ridge, log_reg, knn",tanh,10,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
743,"ridge, log_reg, knn",tanh,10,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
744,"ridge, log_reg, knn",tanh,25,1,0.48971915747241723,0.0,0.0,0.0
745,"ridge, log_reg, knn",tanh,25,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
746,"ridge, log_reg, knn",tanh,25,20,0.8994483450351053,0.8482523444160273,0.9778869778869779,0.9084683862131934
747,"ridge, log_reg, knn",relu,1,1,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
748,"ridge, log_reg, knn",relu,1,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
749,"ridge, log_reg, knn",relu,1,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
750,"ridge, log_reg, knn",relu,10,1,0.48971915747241723,0.0,0.0,0.0
751,"ridge, log_reg, knn",relu,10,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
752,"ridge, log_reg, knn",relu,10,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
753,"ridge, log_reg, knn",relu,25,1,0.48971915747241723,0.0,0.0,0.0
754,"ridge, log_reg, knn",relu,25,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
755,"ridge, log_reg, knn",relu,25,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
756,"svm, neural_network, log_reg",identity,1,1,0.9317953861584755,0.9387755102040817,0.9267813267813267,0.9327398615232444
757,"svm, neural_network, log_reg",identity,1,10,0.9317953861584755,0.9387755102040817,0.9267813267813267,0.9327398615232444
758,"svm, neural_network, log_reg",identity,1,20,0.9317953861584755,0.9387755102040817,0.9267813267813267,0.9327398615232444
759,"svm, neural_network, log_reg",identity,10,1,0.9317953861584755,0.9387755102040817,0.9267813267813267,0.9327398615232444
760,"svm, neural_network, log_reg",identity,10,10,0.9247743229689067,0.9539508110936682,0.8958230958230958,0.9239736441966548
761,"svm, neural_network, log_reg",identity,10,20,0.9317953861584755,0.9387755102040817,0.9267813267813267,0.9327398615232444
762,"svm, neural_network, log_reg",identity,25,1,0.48971915747241723,0.0,0.0,0.0
763,"svm, neural_network, log_reg",identity,25,10,0.9317953861584755,0.9387755102040817,0.9267813267813267,0.9327398615232444
764,"svm, neural_network, log_reg",identity,25,20,0.9317953861584755,0.9387755102040817,0.9267813267813267,0.9327398615232444
765,"svm, neural_network, log_reg",logistic,1,1,0.9317953861584755,0.9387755102040817,0.9267813267813267,0.9327398615232444
766,"svm, neural_network, log_reg",logistic,1,10,0.9317953861584755,0.9387755102040817,0.9267813267813267,0.9327398615232444
767,"svm, neural_network, log_reg",logistic,1,20,0.9317953861584755,0.9387755102040817,0.9267813267813267,0.9327398615232444
768,"svm, neural_network, log_reg",logistic,10,1,0.48971915747241723,0.0,0.0,0.0
769,"svm, neural_network, log_reg",logistic,10,10,0.48971915747241723,0.0,0.0,0.0
770,"svm, neural_network, log_reg",logistic,10,20,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
771,"svm, neural_network, log_reg",logistic,25,1,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
772,"svm, neural_network, log_reg",logistic,25,10,0.48971915747241723,0.0,0.0,0.0
773,"svm, neural_network, log_reg",logistic,25,20,0.48971915747241723,0.0,0.0,0.0
774,"svm, neural_network, log_reg",tanh,1,1,0.9317953861584755,0.9387755102040817,0.9267813267813267,0.9327398615232444
775,"svm, neural_network, log_reg",tanh,1,10,0.9317953861584755,0.9387755102040817,0.9267813267813267,0.9327398615232444
776,"svm, neural_network, log_reg",tanh,1,20,0.9317953861584755,0.9387755102040817,0.9267813267813267,0.9327398615232444
777,"svm, neural_network, log_reg",tanh,10,1,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
778,"svm, neural_network, log_reg",tanh,10,10,0.9300401203610833,0.9217098943323727,0.942997542997543,0.9322322079183872
779,"svm, neural_network, log_reg",tanh,10,20,0.9350551654964895,0.9184731385485391,0.9577395577395578,0.9376954534520087
780,"svm, neural_network, log_reg",tanh,25,1,0.48971915747241723,0.0,0.0,0.0
781,"svm, neural_network, log_reg",tanh,25,10,0.9317953861584755,0.9387755102040817,0.9267813267813267,0.9327398615232444
782,"svm, neural_network, log_reg",tanh,25,20,0.9242728184553661,0.9656098871574422,0.8830466830466831,0.9224845995893224
783,"svm, neural_network, log_reg",relu,1,1,0.9317953861584755,0.9387755102040817,0.9267813267813267,0.9327398615232444
784,"svm, neural_network, log_reg",relu,1,10,0.9317953861584755,0.9387755102040817,0.9267813267813267,0.9327398615232444
785,"svm, neural_network, log_reg",relu,1,20,0.9317953861584755,0.9387755102040817,0.9267813267813267,0.9327398615232444
786,"svm, neural_network, log_reg",relu,10,1,0.48971915747241723,0.0,0.0,0.0
787,"svm, neural_network, log_reg",relu,10,10,0.9247743229689067,0.9539508110936682,0.8958230958230958,0.9239736441966548
788,"svm, neural_network, log_reg",relu,10,20,0.9300401203610833,0.9217098943323727,0.942997542997543,0.9322322079183872
789,"svm, neural_network, log_reg",relu,25,1,0.48971915747241723,0.0,0.0,0.0
790,"svm, neural_network, log_reg",relu,25,10,0.9242728184553661,0.9656098871574422,0.8830466830466831,0.9224845995893224
791,"svm, neural_network, log_reg",relu,25,20,0.9242728184553661,0.9656098871574422,0.8830466830466831,0.9224845995893224
792,"svm, neural_network, knn",identity,1,1,0.9393179538615848,0.9489233850776164,0.9312039312039312,0.9399801587301587
793,"svm, neural_network, knn",identity,1,10,0.9393179538615848,0.9489233850776164,0.9312039312039312,0.9399801587301587
794,"svm, neural_network, knn",identity,1,20,0.9393179538615848,0.9489233850776164,0.9312039312039312,0.9399801587301587
795,"svm, neural_network, knn",identity,10,1,0.9393179538615848,0.9489233850776164,0.9312039312039312,0.9399801587301587
796,"svm, neural_network, knn",identity,10,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
797,"svm, neural_network, knn",identity,10,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
798,"svm, neural_network, knn",identity,25,1,0.48971915747241723,0.0,0.0,0.0
799,"svm, neural_network, knn",identity,25,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
800,"svm, neural_network, knn",identity,25,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
801,"svm, neural_network, knn",logistic,1,1,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
802,"svm, neural_network, knn",logistic,1,10,0.9393179538615848,0.9489233850776164,0.9312039312039312,0.9399801587301587
803,"svm, neural_network, knn",logistic,1,20,0.9393179538615848,0.9489233850776164,0.9312039312039312,0.9399801587301587
804,"svm, neural_network, knn",logistic,10,1,0.48971915747241723,0.0,0.0,0.0
805,"svm, neural_network, knn",logistic,10,10,0.48971915747241723,0.0,0.0,0.0
806,"svm, neural_network, knn",logistic,10,20,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
807,"svm, neural_network, knn",logistic,25,1,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
808,"svm, neural_network, knn",logistic,25,10,0.48971915747241723,0.0,0.0,0.0
809,"svm, neural_network, knn",logistic,25,20,0.48971915747241723,0.0,0.0,0.0
810,"svm, neural_network, knn",tanh,1,1,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
811,"svm, neural_network, knn",tanh,1,10,0.9393179538615848,0.9489233850776164,0.9312039312039312,0.9399801587301587
812,"svm, neural_network, knn",tanh,1,20,0.9393179538615848,0.9489233850776164,0.9312039312039312,0.9399801587301587
813,"svm, neural_network, knn",tanh,10,1,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
